,e__x0_Adelaide,e__x0_Albany,e__x0_Albury,e__x0_AliceSprings,e__x0_BadgerysCreek,e__x0_Ballarat,e__x0_Bendigo,e__x0_Brisbane,e__x0_Cairns,e__x0_Canberra,e__x0_Cobar,e__x0_CoffsHarbour,e__x0_Dartmoor,e__x0_Darwin,e__x0_GoldCoast,e__x0_Hobart,e__x0_Katherine,e__x0_Launceston,e__x0_Melbourne,e__x0_MelbourneAirport,e__x0_Mildura,e__x0_Moree,e__x0_MountGambier,e__x0_MountGinini,e__x0_Newcastle,e__x0_Nhil,e__x0_NorahHead,e__x0_NorfolkIsland,e__x0_Nuriootpa,e__x0_PearceRAAF,e__x0_Penrith,e__x0_Perth,e__x0_PerthAirport,e__x0_Portland,e__x0_Richmond,e__x0_Sale,e__x0_SalmonGums,e__x0_Sydney,e__x0_SydneyAirport,e__x0_Townsville,e__x0_Tuggeranong,e__x0_Uluru,e__x0_WaggaWagga,e__x0_Walpole,e__x0_Watsonia,e__x0_Williamtown,e__x0_Witchcliffe,e__x0_Wollongong,e__x0_Woomera,e__x1_E,e__x1_ENE,e__x1_ESE,e__x1_N,e__x1_NE,e__x1_NNE,e__x1_NNW,e__x1_NW,e__x1_S,e__x1_SE,e__x1_SSE,e__x1_SSW,e__x1_SW,e__x1_W,e__x1_WNW,e__x1_WSW,e__x2_No,e__x2_Yes,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm
129410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,18.6,23.3,0,5.529650670857005,7.593608328940433,48.0,,,20.0,15.0,74.0,70.0,1011.2,1008.7,4.444383016364441,4.520282800185443,20.3,22.6
74320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.7,15.0,0.2,5.529650670857005,7.593608328940433,20.0,,,7.0,6.0,100.0,54.0,1026.5,1022.1,4.444383016364441,4.520282800185443,6.5,13.9
130809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,11.2,18.2,1.0,2.2,9.7,33.0,,,9.0,20.0,73.0,67.0,1007.8,1010.0,4.444383016364441,4.520282800185443,15.2,15.6
75005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,6.9,21.5,0,5.2,13.4,33.0,,,9.0,19.0,86.0,63.0,1022.6,1021.4,6.0,5.0,16.6,20.4
37186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,4.7,22.1,0,3.8,12.1,22.0,,,9.0,9.0,77.0,45.0,1028.6,1024.9,1.0,1.0,12.8,20.6
120857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,17.1,30.8,0,11.2,12.9,46.0,,,11.0,26.0,55.0,46.0,1011.2,1007.2,0,0,20.9,26.7
41793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,5.3,17.3,0,2.6,8.0,37.0,,,22.0,13.0,63.0,54.0,1023.3,1020.6,1.0,6.0,9.3,16.2
110983,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,8.6,21.1,0,5.529650670857005,7.593608328940433,39.76258886255924,,,22.0,18.520092735703244,72.0,51.32602058927937,1028.9,1022.7,1.0,4.520282800185443,15.4,21.693805996472665
105546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,7.5,15.4,0,0.6,8.5,22.0,,,11.0,7.0,80.0,51.0,1034.9,1031.7,6.0,4.520282800185443,10.1,14.4
11103,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,17.3,27.4,0,5.529650670857005,7.593608328940433,39.76258886255924,,,13.964708339134067,18.520092735703244,54.0,69.0,1017.641765248118,1015.2582092075936,4.444383016364441,4.520282800185443,22.9,21.9
131559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,8.2,10.1,20.2,1.4,0.6,56.0,,,30.0,26.0,88.0,84.0,1023.3,1024.4,4.444383016364441,4.520282800185443,8.9,9.1
20562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,17.3,25.9,13.6,5.529650670857005,7.593608328940433,28.0,,,7.0,22.0,87.0,72.0,1018.3,1016.8,4.444383016364441,4.520282800185443,21.5,24.5
79844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,8.9,22.1,0,6.0,0.9,56.0,,,30.0,9.0,55.0,99.0,1009.7,1007.8,8.0,8.0,21.9,15.9
75900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,6.1,13.9,2.0,1.0,3.9,41.0,,,13.0,13.0,97.0,86.0,1010.3,1007.8,5.0,8.0,10.4,13.2
7340,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,6.8,21.8,0,3.6,7.593608328940433,37.0,,,15.0,17.0,33.0,20.0,1022.8,1019.5,3.0,6.0,14.7,20.5
1188,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1.0,0,11.1,25.9,0,5.529650670857005,7.593608328940433,24.0,,,0,9.0,78.0,42.0,1017.6,1014.6,4.444383016364441,4.520282800185443,17.6,25.5
64304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,15.0,17.7,0,7.4,0,76.0,,,35.0,31.0,74.0,76.0,1003.0,998.4,8.0,7.0,15.5,16.7
144731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,4.5,19.6,0,5.529650670857005,7.593608328940433,35.0,,,15.0,7.0,69.0,39.0,1028.7,1025.0,4.444383016364441,3.0,8.9,18.0
140190,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,21.4,31.5,0,5.8,7.7,39.0,,,9.0,7.0,68.0,43.0,1015.2,1011.8,5.0,7.0,24.7,30.3
138261,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,20.9,39.8,0,11.8,11.9,33.0,,,17.0,19.0,17.0,16.0,1006.9,1002.7,4.0,2.0,29.9,39.2
135985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,9.0,18.4,0,5.529650670857005,7.593608328940433,50.0,,,17.0,19.0,53.0,33.0,1017.641765248118,1015.2582092075936,4.444383016364441,4.520282800185443,13.3,18.1
40791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0,0,7.6,16.5,2.309210988547741,5.529650670857005,7.593608328940433,28.0,,,19.0,19.0,87.0,62.0,1032.2,1029.9,8.0,1.0,9.9,16.2
100783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,4.4,14.3,1.4,1.0,6.8,48.0,,,19.0,24.0,94.0,82.0,1022.6,1022.9,1.0,7.0,7.7,11.9
141857,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,26.0,33.3,0,5.8,9.1,24.0,,,6.0,17.0,79.0,66.0,1011.7,1008.7,7.0,5.0,29.4,31.3
63053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,4.1,23.7,0,5.529650670857005,7.593608328940433,41.0,,,4.0,22.0,85.0,36.0,1023.4,1020.5,2.0,5.0,12.4,23.2
119419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,20.1,35.5,0,10.0,12.2,44.0,,,13.0,30.0,32.0,19.0,1016.4,1013.2,0,1.0,29.0,34.7
114972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,22.0,35.7,0,5.529650670857005,11.9,63.0,,,9.0,18.520092735703244,27.0,51.32602058927937,1012.5,1015.2582092075936,4.444383016364441,4.520282800185443,30.9,21.693805996472665
28190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,19.6,35.5,0,5.529650670857005,7.593608328940433,52.0,,,0,31.0,70.0,29.0,1010.0,1007.9,4.444383016364441,4.520282800185443,24.6,31.8
120947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,9.5,27.4,0,6.8,10.0,30.0,,,11.0,9.0,42.0,22.0,1029.8,1026.2,1.0,2.0,17.9,26.6
77278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,8.0,11.2,11.4,0.6,4.7,33.0,,,15.0,15.0,88.0,84.0,1027.2,1026.1,8.0,8.0,8.7,9.3
41894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,6.5,26.1,0,5.529650670857005,7.593608328940433,35.0,,,13.0,11.0,66.0,31.0,1029.0,1024.6,4.444383016364441,4.520282800185443,16.6,25.6
52514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,3.8,19.8,0,5.529650670857005,7.593608328940433,35.0,,,20.0,18.520092735703244,35.0,51.32602058927937,1017.641765248118,1015.2582092075936,4.444383016364441,4.520282800185443,10.4,21.693805996472665
45274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,13.0,22.8,0,5.529650670857005,7.593608328940433,35.0,,,13.0,11.0,50.0,71.0,1025.3,1021.6,4.444383016364441,8.0,17.9,19.1
106520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,14.2,32.8,0,12.0,10.8,39.76258886255924,,,28.0,24.0,7.0,2.0,1019.3,1015.0,0,0,23.5,32.5
26513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,9.8,23.4,0,5.529650670857005,7.593608328940433,30.0,,,4.0,11.0,66.0,36.0,1017.641765248118,1015.2582092075936,4.444383016364441,4.520282800185443,15.7,22.7
122056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,6.8,23.6,0,1.2,9.1,31.0,,,7.0,9.0,78.0,33.0,1023.2,1018.1,0,0,12.7,23.2
114686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,19.2,35.4,0,5.529650670857005,11.7,48.0,,,20.0,15.0,33.0,13.0,1016.0,1013.3,4.444383016364441,4.520282800185443,22.8,34.0
62152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,8.6,25.6,0,2.6,3.8,48.0,,,24.0,15.0,53.0,79.0,1003.6,999.7,2.0,8.0,19.6,16.7
139474,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,20.6,31.8,0,5.2,10.8,30.0,,,11.0,19.0,88.0,44.0,1012.1,1009.5,2.0,2.0,25.6,31.1
102787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,7.7,16.7,0,5.529650670857005,7.593608328940433,61.0,,,22.0,31.0,69.0,47.0,1007.1,1004.4,4.444383016364441,4.520282800185443,12.0,16.1
102803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,6.3,12.6,1.0,2.2,0.6,31.0,,,13.0,20.0,70.0,68.0,1019.9,1018.7,8.0,8.0,10.0,11.1
128170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,11.9,18.0,2.309210988547741,5.529650670857005,7.593608328940433,65.0,,,20.0,17.0,89.0,77.0,1011.1,1013.2,4.444383016364441,4.520282800185443,14.6,15.7
126767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,9.3,27.5,0,5.529650670857005,7.593608328940433,26.0,,,13.0,17.0,57.0,46.0,1017.641765248118,1015.2582092075936,4.444383016364441,4.520282800185443,20.8,23.7
60133,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0.1,12.3,0,5.529650670857005,7.593608328940433,43.0,,,15.0,28.0,79.0,59.0,1032.9,1031.5,4.444383016364441,1.0,7.8,11.5
143996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,-0.1,18.2,0,5.529650670857005,7.593608328940433,28.0,,,9.0,7.0,81.0,31.0,1025.0,1020.9,4.444383016364441,4.520282800185443,6.7,17.2
66804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.3,11.1,11.4,0.8,0,52.0,,,22.0,20.0,92.0,95.0,1003.5,1003.9,8.0,8.0,9.9,10.4
73552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,5.6,15.4,2.0,5.529650670857005,7.593608328940433,39.0,,,11.0,20.0,93.0,78.0,1018.6,1016.9,4.444383016364441,4.520282800185443,7.7,13.7
63830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,1.1,15.0,0,5.529650670857005,7.593608328940433,37.0,,,11.0,7.0,96.0,51.0,1012.9,1006.3,8.0,4.520282800185443,5.8,14.1
8706,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,4.2,13.3,0,5.529650670857005,7.593608328940433,17.0,,,9.0,7.0,97.0,66.0,1024.8,1022.0,8.0,8.0,8.3,13.3
3338,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,12.3,16.7,14.6,5.529650670857005,7.593608328940433,50.0,,,13.0,20.0,97.0,64.0,1024.5,1026.2,4.444383016364441,4.520282800185443,12.9,15.5
1508,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,8.3,23.8,0,5.529650670857005,7.593608328940433,22.0,,,7.0,9.0,63.0,43.0,1015.2,1012.9,4.444383016364441,4.520282800185443,16.6,22.5
78847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0,3.9,10.8,7.4,1.2,4.7,50.0,,,19.0,26.0,84.0,77.0,1018.8,1018.5,5.0,2.0,5.3,10.4
97299,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,21.6,34.9,0,19.6,6.5,57.0,,,13.0,22.0,37.0,26.0,1013.3,1009.3,4.444383016364441,4.520282800185443,28.6,34.0
115533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,13.8,20.2,15.0,5.529650670857005,4.7,70.0,,,20.0,35.0,92.0,74.0,1013.8,1011.8,6.0,7.0,15.5,19.2
14042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,11.2,15.6,2.309210988547741,5.529650670857005,7.593608328940433,44.0,,,26.0,22.0,73.0,78.0,1019.3,1018.8,8.0,8.0,13.3,13.7
99684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,6.7,20.6,0,0.8,9.5,13.0,,,11.0,7.0,86.0,48.0,1025.4,1022.9,1.0,1.0,12.9,20.2
20247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,19.4,25.4,0.8,5.529650670857005,7.593608328940433,54.0,,,35.0,20.0,73.0,60.0,1022.4,1023.8,4.444383016364441,4.520282800185443,21.8,23.6
3934,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,3.0,14.8,0,5.529650670857005,7.593608328940433,41.0,,,4.0,17.0,73.0,35.0,1026.2,1027.4,4.444383016364441,4.520282800185443,9.2,13.8
54072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,0.3,10.4,0,5.529650670857005,7.593608328940433,26.0,,,9.0,7.0,53.0,48.0,1017.641765248118,1015.2582092075936,4.444383016364441,4.520282800185443,4.5,10.1
123516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,8.9,19.6,0.2,2.8,5.0,41.0,,,11.0,11.0,61.0,66.0,1012.8,1012.8,2.0,7.0,18.0,16.9
